478237.772662;6755958.29191;18.6000003815
485566.491015;6752689.63229;22.2000007629
476815.108085;6749972.14252;16.6000003815
474666.08616;6752260.91965;13.6999998093
479179.535276;6754792.8939;2.20000004768
484945.328596;6753231.62014;13.0
474210.232155;6751977.82031;7.19999980927
485531.425452;6752689.63223;23.8999996185
473238.414362;6752956.57655;-0.20000000298
474751.246019;6751395.29628;4.90000009537
483928.424767;6753110.27705;9.60000038147
477090.624536;6756371.0136;11.6000003815
478858.9355;6755408.02924;14.8000001907
485165.629561;6750101.5272;5.59999990463
477651.674875;6750101.52641;9.69999980927
476394.320573;6756646.17376;0.5
477997.322596;6756257.71606;0.600000023842
485571.500547;6752560.20679;16.1000003815
484990.411455;6752810.96888;19.1000003815
475587.811297;6756735.19759;16.2999992371
477230.887281;6750214.73961;10.8999996185
485897.109096;6752746.25536;1.5
485110.526548;6752770.52339;20.3999996185
478638.522683;6749931.71117;8.60000038147
472066.219587;6754533.98048;3.09999990463
481538.951551;6750101.52609;6.0
485285.965069;6752527.85093;14.5
484244.015631;6753530.94302;16.7999992371
478217.734102;6755990.66254;19.2999992371
485526.415922;6752746.25569;22.0
484729.924884;6753401.50455;10.3999996185
473889.633082;6756816.12956;11.6000003815
478337.958991;6756160.60348;-0.10000000149
475672.971632;6756346.73487;13.1000003815
478192.686915;6756047.30834;18.2000007629
483687.973691;6750101.52647;0.800000011921
473829.52029;6753595.66392;10.8000001907
485270.825254;6752940.39759;15.1000003815
481523.92344;6750230.91289;7.90000009537
477110.661708;6756435.75576;8.80000019073
474230.269793;6751880.76093;4.5
475848.299766;6756759.47676;3.0
483407.448567;6753110.27623;6.80000019073
479455.051239;6755278.56227;14.1000003815
473844.547981;6752746.25586;8.0
478613.475371;6750255.17255;7.0
475071.844894;6753061.73944;3.5
476374.28293;6756379.10631;15.1999998093
478578.409711;6755853.09254;15.1999998093
485090.599635;6752778.61184;20.2000007629
478277.847093;6755958.29261;19.7999992371
485606.565586;6752487.40655;12.6000003815
475552.746343;6756735.19784;16.5
485090.599819;6752657.27492;18.7000007629
476870.212367;6749972.14352;16.6000003815
485471.311698;6752721.98849;22.2000007629
485631.613;6752689.63199;21.0
484284.090573;6753717.01385;4.80000019073
480962.873231;6755246.19505;-0.20000000298
484930.299908;6752908.04108;18.3999996185
481098.125643;6749681.03805;7.90000009537
476113.795811;6756411.47748;14.1000003815
473984.810952;6755440.39632;1.79999995232
480136.325544;6755497.03979;4.09999990463
484148.837517;6753077.91839;11.5
478257.808832;6755723.61703;13.0
478959.122911;6755019.63056;8.0
475527.699156;6753361.05635;3.0
