500294.059872;6713149.93928;12.1999998093
500774.847793;6709643.60452;0.800000011921
498655.99254;6709595.25123;-0.10000000149
500444.340251;6710248.0363;4.30000019073
500910.101945;6709627.48708;3.09999990463
500128.750217;6709208.44156;-0.10000000149
496932.656416;6710860.57238;5.30000019073
498395.504962;6710530.11885;8.60000038147
498796.256108;6712980.63338;9.60000038147
497518.864758;6714915.59493;0.5
499051.733281;6710497.88093;6.30000019073
500559.555715;6709828.9587;0.899999976158
505664.110831;6710312.51114;2.70000004768
500739.894267;6712263.13518;9.19999980927
504777.339855;6712746.83486;-0.5
501341.018903;6712996.75775;11.6999998093
500900.082477;6709506.60518;2.09999990463
500494.434874;6711755.10366;5.30000019073
499973.459755;6713464.3749;14.1000003815
501416.160137;6712472.73449;15.0
498816.181113;6712529.16665;2.29999995232
498666.012119;6709691.95739;0.0
498661.002994;6709603.3109;-0.20000000298
504406.758616;6711827.6524;7.19999980927
501416.159553;6712980.63299;10.0
506751.034946;6712924.1979;3.20000004768
500153.797358;6713593.37682;2.40000009537
500058.617779;6712714.58768;12.8000001907
506986.586964;6710634.89547;1.79999995232
499292.184504;6712948.38496;7.59999990463
502498.184503;6713004.81904;0.300000011921
499632.82119;6713786.88603;1.70000004768
504301.561091;6710538.17896;7.69999980927
504306.570898;6712303.44286;1.29999995232
503945.89463;6709635.54566;1.20000004768
505989.720853;6713109.62701;0.699999988079
501471.262651;6710505.94136;8.30000019073
503314.712993;6710376.98806;7.0
499071.771918;6712601.72199;3.0
499833.196772;6709603.31103;0.600000023842
503940.886574;6709127.85833;0.10000000149
505042.948194;6710804.15347;8.89999961853
502302.819733;6710344.74983;4.5
501070.513209;6713536.93905;-0.40000000596
501396.12176;6712980.63352;10.6999998093
500018.543055;6713343.43654;14.0
506695.931655;6712569.47575;10.6999998093
507006.624224;6712150.2762;5.5
503980.961184;6709409.90333;1.60000002384
501401.131143;6712504.98226;15.8000001907
500935.259955;6709683.8979;2.40000009537
503845.707966;6709143.97516;-0.10000000149
502377.959865;6709530.7815;0.0
